ID,MONTHS_BALANCE,Months_from_Today,STATUS_y
5069497,-21,21,0
5069498,0,0,1
5069499,0,0,0
5069500,-13,13,1
5069501,0,0,0
5069502,-15,15,0
5069503,-21,21,0
5069504,0,0,0
5069506,0,0,1
5069507,-12,12,0
5069508,0,0,1
5069509,0,0,0
5069510,0,0,0
5069511,0,0,0
5069512,0,0,0
5069513,-21,21,0
5069514,-36,36,0
5069517,0,0,1
5069518,0,0,1
5069519,0,0,1
5069521,-33,33,0
5069523,0,0,0
5069524,0,0,0
5069525,0,0,0
5069530,-6,6,0
5069531,0,0,0
5069532,-6,6,0
5069533,0,0,0
5069534,-21,21,0
5074523,-56,56,1
5074524,-34,34,1
5074525,-34,34,1
5074526,-20,20,1
5074528,-10,10,1
5074529,0,0,1
5074532,0,0,0
5074535,-8,8,0
5074547,-29,29,0
5074548,-15,15,0
5074575,-40,40,1
5074576,-33,33,1
5074577,0,0,1
5074580,-52,52,1
5074581,-1,1,1
5074583,-45,45,1
5074584,-39,39,1
5074585,-17,17,1
5074586,-10,10,0
5074591,-34,34,0
5074592,-7,7,0
5074593,-7,7,0
5074614,-7,7,0
5074615,-7,7,0
5074617,-46,46,0
5074618,-41,41,0
5074619,-40,40,0
5074620,0,0,0
5074632,-11,11,0
5074634,0,0,0
5074636,-52,52,0
5074637,-34,34,0
5074638,-18,18,0
5074639,-26,26,0
5074653,0,0,0
5074658,0,0,0
5074661,-17,17,0
5074662,-41,41,0
5074663,-12,12,0
5074664,-22,22,0
5074665,-10,10,0
5074666,0,0,0
5074667,0,0,0
5074669,0,0,0
5074671,-14,14,0
5074672,-27,27,0
5074673,0,0,0
5074674,0,0,0
5074675,-38,38,0
5074676,0,0,0
5074682,0,0,0
5074683,0,0,0
5074684,-29,29,0
5074685,0,0,0
5074686,0,0,0
5074687,0,0,0
5074692,0,0,1
5074698,-15,15,0
5074699,-22,22,0
5074700,-22,22,0
5074701,-42,42,0
5074702,-44,44,0
5074703,-44,44,0
5074705,-32,32,0
5074706,-27,27,0
5074709,-46,46,0
5074710,-40,40,0
5074711,-34,34,0
5074712,-30,30,0
5074713,-18,18,0
5074714,-4,4,0
5074715,0,0,0
5074731,-34,34,0
5074733,-34,34,0
5074734,-10,10,0
5074735,-5,5,0
5074736,-5,5,1
5074737,-10,10,1
5074738,-38,38,1
5074739,-11,11,1
5074740,-40,40,0
5074741,-40,40,0
5074743,-37,37,0
5074744,-34,34,0
5074745,-29,29,0
5074746,-16,16,0
5074747,-15,15,0
5074748,-4,4,0
5074749,0,0,0
5074750,-31,31,1
5074751,-1,1,1
5074752,-22,22,1
5074753,-18,18,1
5074754,0,0,1
5074802,0,0,0
5074803,-23,23,0
5074804,-32,32,0
5074805,-25,25,0
5074806,-28,28,0
5074807,-11,11,0
5074808,0,0,0
5074814,-23,23,0
5074816,-13,13,0
5074818,0,0,0
5074819,-19,19,0
5074820,0,0,0
5074821,0,0,0
5074822,-23,23,0
5078359,0,0,1
5078360,0,0,0
5078361,0,0,0
5078363,0,0,0
5078365,0,0,1
5078366,0,0,1
5078367,0,0,0
5078368,0,0,0
5078369,0,0,0
5078370,0,0,0
5078373,0,0,0
5078374,0,0,1
5078375,0,0,0
5078376,0,0,0
5078377,0,0,1
5078378,0,0,0
5078379,0,0,0
5078380,0,0,0
5078381,0,0,0
5078383,0,0,0
5078384,0,0,0
5078385,0,0,0
5078386,0,0,0
5078387,0,0,1
5078388,0,0,0
5078389,0,0,0
5078390,0,0,1
5078391,0,0,0
5078392,0,0,1
5078393,0,0,0
5078394,0,0,0
5078395,0,0,0
5078397,0,0,0
5078398,0,0,0
5078399,0,0,0
5078400,0,0,1
5078401,0,0,0
5078404,0,0,0
5078405,0,0,1
5078406,0,0,0
5078407,0,0,0
5078408,0,0,0
5078409,0,0,1
5078410,0,0,1
5078411,0,0,0
5078412,0,0,1
5078413,0,0,0
5078414,0,0,1
5078415,0,0,1
5078416,0,0,1
5078417,0,0,0
5078418,0,0,1
5078419,0,0,1
5078420,0,0,0
5078423,0,0,0
5078424,0,0,0
5078426,0,0,0
5078427,0,0,0
5078428,0,0,0
5078429,0,0,0
5078431,0,0,0
5078432,0,0,1
5078433,0,0,0
5078434,0,0,0
5078435,0,0,1
5078436,0,0,1
5078437,0,0,1
5078438,0,0,1
5078439,0,0,0
5078440,0,0,0
5078441,0,0,0
5078442,0,0,0
5078443,0,0,1
5078444,0,0,1
5078445,0,0,1
5078446,0,0,1
5078447,0,0,0
5078448,0,0,0
5078449,0,0,1
5078450,0,0,1
5078451,0,0,0
5078452,0,0,1
5078453,0,0,1
5078454,0,0,1
5078455,0,0,1
5078456,0,0,0
5078457,0,0,0
5078458,0,0,0
5078459,0,0,1
5078460,0,0,1
5078461,0,0,0
5078462,0,0,1
5078463,0,0,0
5078470,0,0,1
5078473,-1,1,1
5078474,0,0,1
5078475,0,0,0
5078478,0,0,0
5078479,0,0,0
5078480,0,0,1
5078482,0,0,1
5078486,0,0,1
5078487,0,0,1
5078488,0,0,0
5078489,0,0,1
5078490,0,0,0
5078491,0,0,0
5078492,0,0,0
5078493,0,0,0
5078501,0,0,0
5078502,0,0,1
5078503,0,0,0
5078504,0,0,0
5078505,0,0,0
5078509,0,0,1
5078510,0,0,0
5078511,0,0,0
5078512,0,0,0
5078513,0,0,1
5078514,0,0,1
5078515,0,0,1
5078516,0,0,0
5078517,0,0,0
5078518,0,0,0
5078519,0,0,1
5078520,0,0,0
5078521,0,0,1
5078522,0,0,0
5078523,0,0,0
5078527,0,0,1
5078528,0,0,0
5078529,0,0,0
5078530,0,0,0
5078531,0,0,1
5078533,0,0,0
5078534,0,0,0
5078535,0,0,0
5078539,0,0,0
5078540,0,0,0
5078541,0,0,0
5078542,0,0,0
5078543,0,0,0
5078544,0,0,0
5078545,0,0,0
5078550,0,0,0
5078552,0,0,1
5078553,0,0,0
5078554,0,0,1
5078555,0,0,0
5078556,0,0,0
5078557,0,0,0
5078558,0,0,0
5078560,0,0,0
5078561,0,0,0
5078562,0,0,0
5078563,0,0,1
5078565,0,0,0
5078566,0,0,0
5078567,0,0,0
5078569,0,0,0
5078570,0,0,0
5078571,0,0,0
5078572,0,0,0
5078573,0,0,0
5078575,0,0,0
5078576,0,0,0
5078577,0,0,1
5078578,0,0,0
5078579,0,0,1
5078582,0,0,0
5078583,0,0,0
5078584,0,0,0
5078585,0,0,0
5078586,0,0,0
5078587,0,0,0
5078588,0,0,0
5078589,0,0,0
5078590,0,0,0
5078591,0,0,0
5078592,0,0,0
5078595,0,0,0
5078596,0,0,0
5078597,0,0,0
5078598,0,0,0
5078599,0,0,0
5078600,0,0,0
5078601,0,0,0
5078602,0,0,0
5078604,0,0,1
5078605,0,0,0
5078606,0,0,0
5078607,0,0,0
5078608,0,0,1
5078609,0,0,0
5078610,0,0,0
5078612,0,0,0
5078615,0,0,0
5078616,0,0,0
5078617,0,0,1
5078618,0,0,1
5078619,0,0,1
5078620,0,0,0
5078623,0,0,0
5078624,0,0,0
5078625,0,0,0
5078628,0,0,0
5078629,0,0,0
5078633,0,0,0
5078638,0,0,0
5078639,0,0,0
5078640,0,0,0
5078643,0,0,0
5078644,0,0,0
5078645,0,0,0
5078646,0,0,0
5078648,0,0,0
5078649,0,0,1
5078650,0,0,0
5078651,0,0,0
5078652,0,0,1
5078653,0,0,1
5078654,0,0,1
5078656,0,0,1
5078658,0,0,0
5078659,0,0,0
5078661,0,0,0
5078662,-1,1,1
5078663,0,0,1
5078664,0,0,1
5078668,0,0,0
5078670,0,0,0
5078671,0,0,0
5078673,0,0,0
5078674,0,0,0
5078676,0,0,0
5078677,0,0,0
5078678,0,0,0
5078680,0,0,0
5078681,0,0,0
5078683,0,0,0
5078684,0,0,0
5078685,0,0,0
5078686,0,0,1
5078687,0,0,1
5078691,0,0,1
5078692,0,0,0
5078694,0,0,0
5078696,0,0,0
5078697,0,0,1
5078698,0,0,0
5078699,0,0,0
5078703,0,0,0
5078705,0,0,0
5078707,0,0,0
5078708,0,0,0
5078709,0,0,0
5078710,0,0,1
5078711,0,0,0
5078712,0,0,0
5078713,0,0,0
5078715,0,0,0
5078719,0,0,0
5078720,0,0,0
5078721,0,0,1
5078723,0,0,0
5078724,0,0,1
5078725,0,0,1
5078726,0,0,0
5078727,0,0,0
5078728,0,0,1
5078729,0,0,0
5078730,0,0,0
5078731,0,0,0
5078732,0,0,1
5078735,0,0,1
5078736,0,0,1
5078738,0,0,0
5078739,0,0,0
5078740,0,0,0
5078742,0,0,0
5078743,0,0,0
5078744,0,0,0
5078746,0,0,0
5078747,0,0,0
5078748,0,0,1
5078749,0,0,0
5078750,0,0,0
5078751,0,0,0
5078752,0,0,0
5078753,0,0,0
5078754,0,0,0
5078755,0,0,0
5078756,0,0,1
5078757,0,0,0
5078758,0,0,1
5078759,0,0,0
5078762,0,0,0
5078763,0,0,0
5078764,0,0,0
5078765,0,0,0
5078766,0,0,0
5078767,0,0,0
5078768,0,0,0
5078769,0,0,1
5078770,0,0,0
5078771,0,0,0
5078772,0,0,0
5078773,0,0,1
5078774,0,0,1
5078775,0,0,1
5078776,0,0,0
5078777,0,0,0
5078779,0,0,0
5078780,-1,1,1
5078781,-1,1,1
5078782,0,0,0
5078784,0,0,1
5078785,0,0,0
5078786,0,0,0
5078787,0,0,0
5078788,0,0,1
5078789,-28,28,1
5078790,-39,39,0
5078791,-32,32,1
5078792,-20,20,1
5078793,-8,8,1
5078794,0,0,0
5078796,0,0,1
5078797,0,0,1
5078798,0,0,1
5078799,0,0,1
5078800,0,0,1
5078801,0,0,0
5078802,0,0,0
5078803,-27,27,0
5078804,0,0,0
5078805,0,0,0
5078806,0,0,0
5078807,0,0,0
5078808,0,0,0
5078809,-32,32,0
5078810,0,0,0
5078811,0,0,0
5078812,0,0,0
5078813,0,0,0
5078814,0,0,1
5078815,0,0,1
5078817,0,0,0
5078818,-12,12,0
5078820,0,0,0
5078821,0,0,0
5078822,-18,18,1
5078823,0,0,0
5078824,0,0,0
5078825,0,0,0
5078826,-9,9,0
5078827,0,0,1
5078828,0,0,0
5078829,0,0,0
5078830,-49,49,0
5078831,-49,49,0
5078838,0,0,0
5078839,-13,13,0
5078840,0,0,0
5078841,0,0,0
5078842,0,0,0
5078843,-40,40,0
5078844,0,0,0
5078845,-20,20,0
5078846,0,0,0
5078847,0,0,0
5078848,-3,3,0
5078849,0,0,0
5078851,0,0,0
5078852,0,0,0
5078853,0,0,0
5078854,0,0,1
5078855,0,0,1
5078856,0,0,0
5078857,0,0,0
5078858,0,0,0
5078859,0,0,0
5078861,0,0,0
5078862,0,0,0
5078863,0,0,0
5078864,-18,18,0
5078865,0,0,0
5078866,-5,5,0
5078867,-10,10,1
5078868,0,0,1
5078869,0,0,1
5078870,0,0,1
5078871,0,0,0
5078874,-8,8,1
5078875,0,0,0
5078876,-19,19,0
5078877,0,0,0
5078881,0,0,0
5078882,0,0,0
5078886,0,0,0
5078887,-25,25,1
5078889,0,0,0
5078890,0,0,0
5078891,0,0,0
5078892,0,0,0
5078894,0,0,0
5078895,0,0,0
5078896,0,0,1
5078898,-32,32,0
5078899,0,0,0
5078900,-29,29,0
5078901,-41,41,0
5078902,0,0,1
5078903,0,0,0
5078904,-38,38,0
5078905,-19,19,0
5078906,-31,31,0
5078907,0,0,1
5078908,0,0,0
5078909,0,0,0
5078910,-48,48,1
5078911,0,0,1
5078912,0,0,0
5078913,0,0,0
5078914,0,0,0
5078915,0,0,0
5078918,0,0,0
5078919,0,0,0
5078920,0,0,1
5078921,0,0,0
5078922,-11,11,0
5078923,0,0,0
5078924,-30,30,0
5078925,0,0,0
5078926,0,0,0
5078927,0,0,0
5078928,-10,10,0
5078929,0,0,0
5078930,0,0,0
5078931,-24,24,0
5078932,-7,7,0
5078933,0,0,1
5078934,0,0,1
5078935,-1,1,1
5078936,-42,42,1
5078937,-20,20,0
5078938,-18,18,0
5078939,0,0,0
5078940,-11,11,0
5078941,-19,19,0
5078942,-13,13,0
5078943,0,0,0
5078944,0,0,0
5078945,0,0,0
5078946,0,0,0
5078947,0,0,1
5078948,0,0,1
5078949,0,0,1
5078954,0,0,0
5078955,0,0,1
5078959,0,0,0
5078960,-9,9,1
5078963,0,0,0
5078964,0,0,0
5078965,0,0,0
5078967,-14,14,0
5078968,-12,12,1
5078969,0,0,0
5078970,0,0,0
5078971,-11,11,0
5078972,0,0,0
5078973,0,0,0
5078974,0,0,1
5078975,-5,5,0
5078976,0,0,1
5078977,0,0,0
5078978,0,0,0
5078979,-18,18,0
5078980,-26,26,0
5078982,-20,20,0
5078983,-10,10,0
5078984,-3,3,0
5078985,0,0,0
5078986,0,0,0
5078987,0,0,0
5078988,0,0,0
5078989,0,0,0
5078990,0,0,0
5078991,-1,1,1
5078992,-2,2,0
5078993,0,0,0
5078994,-2,2,0
5078995,0,0,0
5078996,0,0,0
5078997,0,0,0
5078998,0,0,0
5078999,0,0,0
5079000,0,0,0
5079001,0,0,1
5079003,-12,12,0
5079004,-27,27,1
5079005,0,0,0
5079006,0,0,0
5079007,0,0,1
5079008,0,0,0
5079009,0,0,0
5079010,0,0,0
5079011,0,0,0
5079013,0,0,0
5079014,-8,8,1
5079015,0,0,0
5079016,0,0,0
5079017,0,0,0
5079018,0,0,0
5079019,0,0,1
5079020,0,0,1
5079021,0,0,1
5079022,-9,9,0
5079024,0,0,0
5079025,0,0,0
5079026,-31,31,1
5079027,-21,21,1
5079028,0,0,1
5079030,0,0,0
5079031,-34,34,0
5079032,-17,17,0
5079033,0,0,0
5079034,-4,4,0
5079035,0,0,0
5079036,0,0,0
5079037,0,0,0
5079038,0,0,0
5079039,0,0,1
5079041,-11,11,1
5079042,0,0,0
5079043,0,0,0
5079044,-8,8,0
5079045,0,0,0
5079046,0,0,1
5079047,0,0,1
5079048,0,0,0
5079049,0,0,0
5079050,0,0,0
5079052,0,0,0
5079053,0,0,0
5079054,-15,15,0
5079055,-4,4,0
5079057,0,0,0
5079058,0,0,1
5079060,-23,23,1
5079061,0,0,0
5079062,0,0,0
5079063,0,0,0
5079064,0,0,0
5079065,-47,47,0
5079067,-4,4,0
5079068,-14,14,1
5079069,-18,18,0
5079070,0,0,1
5079071,0,0,0
5079072,-11,11,0
5079073,0,0,0
5079074,0,0,0
5079075,-11,11,0
5079076,-7,7,0
5079077,-21,21,0
5079078,0,0,0
5079079,-16,16,0
5079080,0,0,1
5079081,-32,32,0
5079083,0,0,0
5079084,-32,32,0
5079085,0,0,0
5079086,0,0,0
5079087,-30,30,0
5079088,0,0,0
5079089,-11,11,0
5079091,0,0,1
5079092,-25,25,0
5079093,0,0,0
5079094,0,0,0
5079095,0,0,0
5079097,0,0,0
5079100,0,0,1
5079101,0,0,0
5079102,0,0,0
5079104,0,0,0
5079105,0,0,0
5079106,0,0,0
5079111,-1,1,0
5079113,0,0,0
5079114,0,0,1
5079115,0,0,0
5079116,0,0,1
5079117,0,0,1
5079118,0,0,0
5079119,0,0,0
5079120,0,0,0
5079121,0,0,1
5079122,0,0,0
5079125,0,0,0
5079126,0,0,0
5079127,0,0,0
5079128,0,0,1
5079131,0,0,0
5079132,0,0,0
5079134,0,0,0
5079135,0,0,0
5079136,0,0,0
5079140,-43,43,0
5079141,-33,33,0
5079142,-20,20,0
5079143,-6,6,1
5079144,0,0,1
5079145,0,0,0
5079146,0,0,0
5079151,0,0,0
5079152,0,0,1
5079155,-14,14,0
5079156,0,0,0
5079157,0,0,0
5079158,0,0,0
5079159,0,0,0
5079160,-18,18,0
5079162,0,0,0
5079163,0,0,0
5079164,0,0,0
5079166,0,0,0
5079167,0,0,0
5079168,0,0,0
5079169,0,0,1
5079170,0,0,0
5079171,0,0,0
5079172,0,0,1
5079173,0,0,1
5079174,0,0,0
5079175,0,0,0
5079176,-39,39,1
5079177,0,0,0
5079178,0,0,1
5079179,0,0,0
5079180,0,0,0
5079181,-16,16,0
5079183,0,0,0
5079184,-39,39,0
5079185,0,0,0
5079186,0,0,0
5079187,0,0,0
5079189,-28,28,1
5079190,0,0,0
5079193,-22,22,1
5079194,0,0,0
5079195,0,0,1
5079196,0,0,0
5079197,0,0,0
5079199,-4,4,0
5079200,0,0,0
5079201,0,0,0
5079202,0,0,0
5079203,0,0,0
5079206,-35,35,0
5079207,0,0,0
5079208,0,0,0
5079210,-5,5,1
5079211,0,0,0
5079212,0,0,1
5079215,0,0,0
5079216,-11,11,0
5079217,0,0,0
5079218,0,0,0
5079219,0,0,0
5079222,0,0,0
5079223,0,0,1
5079224,0,0,1
5079225,-5,5,0
5079226,0,0,0
5079227,0,0,0
5079228,0,0,1
5079229,0,0,0
5079230,0,0,0
5079231,0,0,0
5079232,0,0,0
5079233,-50,50,1
5079234,-59,59,1
5079235,-51,51,1
5079236,0,0,1
5079237,0,0,0
5079239,0,0,0
5079240,0,0,0
5079242,0,0,0
5079243,-4,4,0
5079244,0,0,0
5079245,0,0,0
5079246,0,0,0
5079247,-5,5,0
5079248,-19,19,0
5079249,0,0,0
5079250,0,0,1
5079251,0,0,0
5079255,0,0,0
5079256,0,0,1
5079257,0,0,0
5079258,-2,2,0
5079261,-27,27,1
5079263,0,0,0
5079264,0,0,0
5079265,0,0,0
5079266,0,0,0
5079267,-4,4,0
5079268,0,0,0
5079269,0,0,0
5079270,0,0,0
5079271,0,0,0
5079272,0,0,0
5079273,0,0,0
5079274,-24,24,0
5079275,0,0,1
5079280,0,0,1
5079281,-30,30,0
5079284,0,0,0
5079285,0,0,0
5079286,0,0,0
5079287,-19,19,0
5079288,0,0,0
5079290,0,0,1
5079291,0,0,1
5079292,-49,49,1
5079293,-25,25,0
5079294,0,0,1
5079295,0,0,0
5079296,-11,11,0
5079297,0,0,0
5079298,-1,1,1
5079301,0,0,0
5079302,0,0,0
5079303,0,0,0
5079304,0,0,0
5085623,0,0,0
5085624,-18,18,0
5085625,-15,15,0
5085626,0,0,0
5085627,0,0,0
5085628,0,0,0
5085629,0,0,0
5085630,0,0,0
5085631,0,0,0
5085632,-33,33,0
5085635,0,0,0
5085636,0,0,0
5085640,0,0,0
5085641,0,0,0
5085642,0,0,1
5085643,0,0,0
5085644,0,0,0
5085645,0,0,0
5085647,-14,14,1
5085648,0,0,0
5085650,0,0,0
5085651,0,0,0
5085652,-9,9,0
5085653,-28,28,0
5085654,-30,30,0
5085655,0,0,0
5085656,0,0,1
5085657,0,0,1
5085658,0,0,1
5085659,-30,30,0
5085660,0,0,0
5085661,0,0,0
5085662,0,0,0
5085663,0,0,1
5085664,0,0,1
5085665,-24,24,0
5085666,0,0,0
5085667,0,0,1
5085668,0,0,0
5085669,0,0,1
5085670,0,0,0
5085671,0,0,0
5085676,-32,32,1
5085677,0,0,1
5085678,0,0,1
5085679,0,0,1
5085680,-48,48,1
5085681,-14,14,1
5085682,-2,2,0
5085683,0,0,0
5085684,0,0,1
5085687,0,0,1
5085688,0,0,1
5085689,0,0,0
5085693,0,0,0
5085694,0,0,0
5085696,-47,47,0
5085697,0,0,0
5085698,0,0,0
5085699,0,0,1
5085702,0,0,0
5085703,0,0,0
5085704,0,0,0
5085705,0,0,1
5085706,-22,22,0
5085708,0,0,0
5085711,0,0,0
5085712,-45,45,0
5085713,0,0,0
5085714,0,0,0
5085716,-16,16,0
5085717,0,0,1
5085718,0,0,1
5085719,0,0,0
5085720,0,0,1
5085721,0,0,0
5085726,0,0,0
5085727,0,0,0
5085728,0,0,0
5085729,-31,31,0
5085730,0,0,0
5085731,0,0,0
5085732,0,0,1
5085734,-54,54,1
5085738,0,0,1
5085739,0,0,1
5085740,0,0,0
5085743,0,0,0
5085744,0,0,0
5085745,0,0,0
5085746,0,0,0
5085747,0,0,0
5085751,0,0,0
5085752,-2,2,0
5085754,-16,16,0
5085755,0,0,0
5085756,-13,13,0
5085757,-32,32,0
5085758,0,0,0
5085759,-31,31,0
5085761,0,0,0
5085763,-24,24,0
5085764,-23,23,0
5085765,-12,12,0
5085766,-12,12,0
5085767,-5,5,0
5085768,0,0,0
5085769,0,0,0
5085770,0,0,0
5085771,0,0,0
5085775,0,0,0
5085776,-39,39,0
5085779,-3,3,0
5085780,0,0,0
5085781,0,0,0
5085786,0,0,0
5085787,0,0,1
5085788,0,0,0
5085789,-12,12,0
5085790,0,0,0
5085791,-16,16,0
5085792,0,0,1
5085793,-22,22,0
5085794,0,0,0
5085797,0,0,0
5085799,-3,3,1
5085800,-3,3,1
5085801,0,0,1
5085802,0,0,0
5085803,-42,42,0
5085806,0,0,0
5085807,0,0,0
5085808,-25,25,0
5085810,-29,29,0
5085811,-16,16,0
5085812,-19,19,0
5085813,-21,21,0
5085814,0,0,0
5085816,-27,27,0
5085818,-17,17,0
5085820,0,0,0
5085823,-11,11,0
5085824,-9,9,1
5085825,0,0,0
5085826,0,0,0
5085827,0,0,0
5085828,-12,12,0
5085830,-11,11,0
5085831,-8,8,0
5085832,0,0,0
5085833,-38,38,0
5085834,-13,13,0
5085835,0,0,1
5085836,-23,23,0
5085837,-11,11,0
5085838,-35,35,1
5085839,-39,39,0
5085840,0,0,0
5085842,-50,50,0
5085843,0,0,0
5085844,0,0,0
5085845,-7,7,0
5085846,-33,33,0
5085847,0,0,0
5085848,0,0,1
5085849,0,0,1
5085850,0,0,1
5085851,0,0,1
5085852,0,0,0
5085853,0,0,0
5085855,0,0,0
5085856,0,0,0
5085857,0,0,0
5085858,0,0,0
5085860,0,0,1
5085861,-16,16,0
5085862,-19,19,0
5085863,0,0,0
5085864,0,0,0
5085865,0,0,0
5085866,-51,51,1
5085867,0,0,0
5085868,0,0,0
5085869,0,0,1
5085870,-5,5,0
5085871,-21,21,0
5085872,0,0,0
5085873,-18,18,0
5085874,0,0,0
5085875,0,0,0
5085876,0,0,0
5085878,0,0,0
5085879,0,0,0
5085880,0,0,0
5085881,0,0,0
5085886,0,0,0
5085887,0,0,0
5085888,0,0,0
5085889,0,0,0
5085890,0,0,0
5085891,-24,24,1
5085892,0,0,0
5085893,-15,15,1
5085894,0,0,1
5085895,0,0,0
5085896,0,0,0
5085898,0,0,0
5085899,-12,12,0
5085900,0,0,0
5085901,0,0,0
5085902,0,0,0
5085903,-12,12,0
5085904,-24,24,0
5085905,-12,12,0
5085907,0,0,0
5085908,0,0,0
5085911,-22,22,0
5085912,-16,16,1
5085913,0,0,0
5085914,0,0,0
5085916,0,0,0
5085922,0,0,0
5085923,0,0,0
5085927,-1,1,0
5085928,0,0,0
5085929,0,0,1
5085930,0,0,0
5085931,0,0,1
5085932,-1,1,0
5085934,0,0,0
5085936,0,0,0
5085937,-26,26,0
5085938,-6,6,0
5085939,0,0,0
5085944,0,0,0
5085946,0,0,0
5085947,0,0,0
5085948,-1,1,0
5085949,-2,2,0
5085951,0,0,0
5085954,0,0,0
5085955,-30,30,0
5085956,-37,37,0
5085957,0,0,1
5085958,-15,15,0
5085959,0,0,0
5085960,-29,29,0
5085961,0,0,0
5085962,0,0,0
5085963,0,0,0
5085964,0,0,0
5085965,0,0,0
5085966,-26,26,0
5085968,0,0,0
5085970,0,0,0
5085971,-4,4,0
5085973,0,0,0
5085974,-1,1,0
5085975,0,0,0
5085976,0,0,0
5085977,-1,1,0
5085978,0,0,0
5085981,0,0,0
5085982,0,0,0
5085983,0,0,0
5085984,0,0,0
5085989,0,0,0
5085990,0,0,0
5085991,0,0,0
5085993,0,0,0
5085994,0,0,0
5085995,0,0,0
5085997,-40,40,0
5085998,-43,43,0
5085999,0,0,0
5086000,0,0,0
5086001,0,0,0
5086002,-5,5,0
5086003,0,0,0
5086004,-50,50,0
5086005,-50,50,0
5086006,-42,42,0
5086007,-40,40,0
5086008,-6,6,0
5086009,-12,12,0
5086010,0,0,0
5086011,0,0,1
5086012,-33,33,1
5086013,0,0,1
5086014,-11,11,1
5086015,0,0,0
5086016,-16,16,1
5086017,-6,6,0
5086018,-7,7,0
5086019,0,0,1
5086020,0,0,1
5086021,0,0,1
5086022,-8,8,1
5086023,0,0,0
5086024,-8,8,1
5086025,0,0,0
5086027,0,0,1
5086028,-10,10,1
5086029,0,0,1
5086030,0,0,1
5086032,0,0,1
5086033,-26,26,0
5086034,0,0,1
5086035,0,0,0
5086036,-41,41,0
5086037,0,0,0
5086038,0,0,0
5086039,-31,31,0
5086040,-2,2,1
5086041,-25,25,0
5086043,-14,14,0
5086044,0,0,0
5086045,0,0,0
5086046,0,0,0
5086047,0,0,0
5086051,0,0,0
5086052,0,0,1
5086054,0,0,1
5086055,0,0,0
5086056,-56,56,1
5086057,0,0,1
5086058,-17,17,0
5086059,0,0,1
5086060,0,0,1
5086062,-29,29,1
5086063,0,0,0
5086064,0,0,1
5086066,-15,15,0
5086067,0,0,0
5087473,0,0,0
5087477,-44,44,0
5087479,-14,14,0
5087480,-15,15,0
5087481,0,0,0
5087482,-56,56,1
5087483,-56,56,1
5087484,-37,37,1
5087485,-36,36,1
5087486,-20,20,1
5087487,-15,15,1
5087488,-13,13,1
5087489,-8,8,1
5087490,0,0,1
5087496,-17,17,0
5087497,-8,8,0
5087498,-38,38,0
5087499,-31,31,0
5087500,-17,17,0
5087501,-16,16,0
5087502,-13,13,0
5087503,-10,10,0
5087504,-9,9,0
5087505,-5,5,0
5087506,-5,5,0
5087507,-1,1,0
5087508,-1,1,0
5087509,-1,1,0
5087514,-15,15,0
5087515,0,0,0
5087531,-21,21,0
5087532,-21,21,0
5087533,0,0,1
5087534,-24,24,0
5087535,0,0,1
5087536,-24,24,0
5087537,-20,20,0
5087538,-9,9,0
5087539,-3,3,0
5087540,0,0,0
5087546,-31,31,0
5087547,0,0,0
5087548,0,0,0
5087549,0,0,0
5087550,0,0,0
5087552,-12,12,0
5087553,0,0,0
5087554,-8,8,0
5087562,-11,11,1
5087563,-20,20,1
5087564,-30,30,1
5087565,-10,10,1
5087566,-39,39,1
5087567,-33,33,1
5087568,-49,49,1
5087569,-55,55,1
5087570,-49,49,1
5087571,-27,27,1
5087572,0,0,1
5087574,-14,14,0
5087575,-14,14,0
5087576,0,0,0
5087605,-5,5,0
5087608,-12,12,0
5087609,0,0,0
5087611,-5,5,0
5087613,-5,5,0
5087616,0,0,0
5087617,-24,24,1
5087618,0,0,1
5087624,0,0,0
5087626,-29,29,0
5087627,-18,18,0
5087628,-15,15,0
5087629,-14,14,0
5087630,0,0,0
5087631,0,0,0
5087636,-43,43,0
5087637,-43,43,0
5087638,-37,37,0
5087639,-37,37,0
5087645,-49,49,0
5087646,-41,41,0
5087648,0,0,0
5087649,-10,10,0
5087651,-33,33,0
5087652,-32,32,0
5087653,-30,30,0
5087654,-7,7,0
5087672,0,0,0
5087673,-15,15,0
5087674,0,0,0
5087675,-10,10,0
5087676,0,0,0
5087677,0,0,0
5087685,-12,12,0
5087687,-16,16,0
5087688,0,0,0
5087689,-5,5,0
5087698,-9,9,0
5087699,0,0,0
5087700,-35,35,0
5087701,-10,10,0
5087702,-35,35,0
5087727,-54,54,1
5087728,-24,24,1
5087729,-26,26,1
5087730,-56,56,1
5087731,-14,14,1
5087732,-7,7,1
5087733,0,0,1
5087742,-39,39,0
5087743,-34,34,0
5087744,-39,39,0
5087745,-29,29,0
5087746,-21,21,0
5087747,-19,19,0
5087748,-53,53,0
5087749,-7,7,0
5087750,0,0,0
5087751,0,0,0
5087755,-34,34,0
5087756,-34,34,0
5087766,-24,24,0
5087772,-40,40,0
5087773,-44,44,0
5087774,-49,49,0
5087775,0,0,0
5087776,0,0,0
5087777,0,0,0
5087778,0,0,0
5087806,-7,7,0
5087807,-36,36,0
5087808,-25,25,0
5087810,-16,16,1
5087811,-42,42,1
5087813,0,0,1
5087814,-2,2,1
5087815,0,0,1
5087816,-23,23,1
5087819,-25,25,0
5087820,-25,25,0
5087821,-4,4,0
5087824,-22,22,0
5087825,-25,25,0
