ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,EMPLOYMENT_PERIOD,STATUS_y,Code
5056047,1,0,0,0,1.26,2,1,1,1,3,2.0,41.74,21.25,0,14176
5056048,1,0,0,0,1.26,2,1,1,1,3,2.0,41.74,21.25,0,14177
5056049,1,0,1,0,1.215,4,4,1,1,12,2.0,59.84,3.58,0,14178
5056050,1,0,1,0,1.215,4,4,1,1,12,2.0,59.84,3.58,0,14179
5056051,1,1,1,0,1.125,2,4,1,1,3,2.0,56.8,26.25,0,14180
5056053,0,1,0,1,2.25,2,1,1,1,10,3.0,36.11,8.49,1,14181
5056055,0,1,0,1,2.25,2,1,1,1,10,3.0,36.11,8.49,0,14182
5056056,0,1,1,0,1.35,4,4,1,1,8,2.0,51.53,10.49,0,14183
5056057,0,1,1,0,1.35,4,4,1,1,8,2.0,51.53,10.49,0,14184
5056058,1,0,1,1,3.375,0,4,3,1,15,2.0,36.67,3.07,0,14185
5056059,1,1,1,0,1.125,1,4,1,1,12,2.0,64.64,-1000.67,1,14186
5056061,0,0,0,0,1.125,0,4,1,1,12,2.0,31.61,2.57,0,14187
5056063,1,1,1,0,0.765,1,4,3,1,12,1.0,64.27,-1000.67,1,14188
5056064,1,1,1,0,0.765,1,4,3,1,12,1.0,64.27,-1000.67,1,14189
5056070,1,0,1,0,1.575,4,4,1,1,8,2.0,38.53,2.15,0,14190
5056071,1,0,1,0,1.575,4,4,1,1,8,2.0,38.53,2.15,0,14191
5056072,0,1,1,0,1.575,1,1,1,1,12,2.0,67.99,-1000.67,0,14192
5056073,0,1,1,0,1.575,1,1,1,1,12,2.0,67.99,-1000.67,1,14193
5056074,0,1,1,0,2.025,2,4,1,1,12,2.0,53.23,9.82,0,14194
5056075,1,0,1,0,2.475,4,4,0,4,12,2.0,35.1,2.15,0,14195
5056076,1,1,0,2,1.44,4,4,1,1,2,4.0,41.52,5.32,0,14196
5056077,0,1,1,0,0.9,4,4,1,1,3,2.0,33.3,4.24,0,14197
5056079,1,0,1,0,1.26,2,4,3,1,3,1.0,32.99,6.32,0,14198
5056081,0,1,1,0,2.61,4,2,2,1,4,1.0,59.13,15.42,0,14199
5056082,1,0,0,1,1.8,4,1,1,1,8,3.0,31.86,10.33,0,14200
5056084,1,0,1,3,1.8,2,1,1,1,3,5.0,43.84,20.28,0,14201
5056085,1,0,1,3,1.8,2,1,1,1,3,5.0,43.84,20.28,0,14202
5056086,1,0,1,3,1.8,2,1,1,1,3,5.0,43.84,20.28,0,14203
5056087,1,0,1,3,1.8,2,1,1,1,3,5.0,43.84,20.28,0,14204
5056089,1,0,1,3,1.8,2,1,1,1,3,5.0,43.84,20.28,0,14205
5056090,1,0,1,3,1.8,2,1,1,1,3,5.0,43.84,20.28,1,14206
5056091,1,0,1,3,1.8,2,1,1,1,3,5.0,43.84,20.28,0,14207
5056092,1,0,1,3,1.8,2,1,1,1,3,5.0,43.84,20.28,1,14208
5056095,1,0,1,0,1.125,1,4,1,1,12,2.0,62.11,-1000.67,0,14209
5056096,1,0,1,0,1.125,1,4,1,1,12,2.0,62.11,-1000.67,0,14210
5056097,1,0,1,0,1.125,1,4,1,1,12,2.0,62.11,-1000.67,0,14211
5056098,1,0,1,0,1.125,1,4,1,1,12,2.0,62.11,-1000.67,0,14212
5056102,1,1,0,1,4.05,0,2,1,1,15,3.0,43.94,0.43,0,14213
5056103,1,0,1,0,1.17,2,4,3,4,3,1.0,56.45,1.6,0,14214
5056107,1,0,1,0,1.17,2,4,3,4,3,1.0,56.45,1.6,0,14215
5056111,1,0,0,2,0.99,2,4,1,1,1,4.0,39.34,12.77,0,14216
5056112,1,0,0,2,0.99,2,4,1,1,1,4.0,39.34,12.77,0,14217
5056113,1,0,0,2,0.99,2,4,1,1,1,4.0,39.34,12.77,1,14218
5056115,1,0,0,2,0.99,2,4,1,1,1,4.0,39.34,12.77,1,14219
5056116,1,0,0,2,0.99,2,4,1,1,1,4.0,39.34,12.77,1,14220
5056117,0,1,1,0,2.7,0,1,1,1,10,2.0,48.5,19.53,0,14221
5056122,1,0,1,0,0.675,1,4,1,1,12,2.0,66.65,-1000.67,0,14222
5056123,1,0,1,0,0.675,1,4,1,1,12,2.0,66.65,-1000.67,1,14223
5056127,0,0,1,0,1.17,4,4,0,1,8,2.0,48.13,14.1,0,14224
5056128,0,0,1,0,1.17,4,4,0,1,8,2.0,48.13,14.1,0,14225
5056129,0,0,1,0,1.17,4,4,0,1,8,2.0,48.13,14.1,0,14226
5056130,1,0,1,0,1.35,0,4,3,4,8,1.0,35.4,4.6,1,14227
5056131,1,0,1,0,1.35,0,4,3,4,8,1.0,35.4,4.6,1,14228
5056132,1,1,1,0,1.08,4,4,1,1,9,2.0,55.01,32.03,0,14229
5056134,0,1,1,0,2.025,4,2,1,1,17,2.0,47.24,2.35,1,14230
5056135,0,1,1,0,2.025,4,2,1,1,17,2.0,47.24,2.35,1,14231
5056137,0,1,1,0,2.025,4,2,1,1,17,2.0,47.24,2.35,0,14232
5056138,0,1,1,0,2.025,4,2,1,1,17,2.0,47.24,2.35,0,14233
5056139,0,1,1,0,2.025,4,2,1,1,17,2.0,47.24,2.35,0,14234
5056142,0,1,0,0,1.575,4,4,1,1,8,2.0,64.18,40.79,0,14235
5056143,0,1,0,0,1.575,4,4,1,1,8,2.0,64.18,40.79,1,14236
5056144,0,1,0,0,1.575,4,4,1,1,8,2.0,64.18,40.79,1,14237
5056146,0,1,0,0,1.575,4,4,1,1,8,2.0,64.18,40.79,0,14238
5056147,0,1,0,0,1.575,4,4,1,1,8,2.0,64.18,40.79,1,14239
5056149,0,1,0,0,1.575,4,4,1,1,8,2.0,64.18,40.79,0,14240
5056151,0,1,1,0,1.8,0,4,1,1,10,2.0,41.24,3.1,0,14241
5056152,0,1,1,0,1.8,0,4,1,1,10,2.0,41.24,3.1,0,14242
5056153,0,1,1,0,1.8,0,4,1,1,10,2.0,41.24,3.1,0,14243
5056155,0,1,1,0,1.8,0,4,1,1,10,2.0,41.24,3.1,0,14244
5056159,1,0,1,0,2.16,4,4,1,1,6,2.0,49.5,17.85,0,14245
5056160,1,0,1,0,2.16,4,4,1,1,6,2.0,49.5,17.85,1,14246
5056161,1,0,1,0,2.16,4,4,1,1,6,2.0,49.5,17.85,0,14247
5056162,1,0,1,0,2.16,4,4,1,1,6,2.0,49.5,17.85,1,14248
5056163,1,0,1,0,2.16,4,4,1,1,6,2.0,49.5,17.85,1,14249
5056164,1,0,1,0,2.16,4,4,1,1,6,2.0,49.5,17.85,0,14250
5056165,1,0,0,0,2.0835,1,1,1,1,12,2.0,59.66,-1000.67,0,14251
5056166,1,0,0,0,2.0835,1,1,1,1,12,2.0,59.66,-1000.67,0,14252
5056167,1,0,0,0,2.0835,1,1,1,1,12,2.0,59.66,-1000.67,0,14253
5056168,1,0,0,0,2.0835,1,1,1,1,12,2.0,59.66,-1000.67,0,14254
5056169,1,0,0,0,2.0835,1,1,1,1,12,2.0,59.66,-1000.67,0,14255
5056175,1,0,1,2,0.855,4,4,0,1,15,4.0,27.62,0.68,1,14256
5056176,1,0,1,2,0.855,4,4,0,1,15,4.0,27.62,0.68,1,14257
5056177,1,0,1,2,0.855,4,4,0,1,15,4.0,27.62,0.68,1,14258
5056178,1,0,1,0,2.025,0,1,1,1,12,2.0,26.47,0.6,0,14259
5056179,1,0,1,0,2.025,0,1,1,1,12,2.0,26.47,0.6,0,14260
5056180,1,0,1,0,2.025,0,1,1,1,12,2.0,26.47,0.6,0,14261
5056181,1,0,1,0,2.025,0,1,1,1,12,2.0,26.47,0.6,0,14262
5056182,1,0,1,0,2.025,0,1,1,1,12,2.0,26.47,0.6,0,14263
5056183,1,0,1,0,2.025,0,1,1,1,12,2.0,26.47,0.6,1,14264
5056184,1,0,1,0,0.387,4,4,1,1,12,2.0,48.34,25.61,0,14265
5056185,1,0,1,0,1.575,0,4,0,1,12,2.0,38.68,5.76,0,14266
5056186,0,0,1,0,1.575,4,4,1,1,8,2.0,27.48,2.18,0,14267
5056187,0,0,1,0,1.575,4,4,1,1,8,2.0,27.48,2.18,1,14268
5056188,0,0,1,0,1.575,4,4,1,1,8,2.0,27.48,2.18,0,14269
5056189,0,0,1,0,1.575,4,4,1,1,8,2.0,27.48,2.18,1,14270
5056192,1,0,1,0,1.44,1,4,1,1,12,2.0,54.66,-1000.67,0,14271
5056193,1,0,1,0,1.44,1,4,1,1,12,2.0,54.66,-1000.67,0,14272
5056194,1,0,1,0,1.44,1,4,1,1,12,2.0,54.66,-1000.67,0,14273
5056200,1,1,1,0,1.575,4,1,1,1,6,2.0,59.96,4.1,0,14274
5056201,1,1,1,0,1.575,4,1,1,1,6,2.0,59.96,4.1,1,14275
5056202,1,1,1,0,1.575,4,1,1,1,6,2.0,59.96,4.1,0,14276
5056203,1,1,1,0,1.575,4,1,1,1,6,2.0,59.96,4.1,0,14277
5056210,1,0,0,1,1.8,4,4,1,4,12,3.0,29.52,7.1,0,14278
5056216,1,0,0,1,1.8,4,4,1,4,12,3.0,29.52,7.1,1,14279
5056217,1,0,0,1,1.8,4,4,1,4,12,3.0,29.52,7.1,1,14280
5056218,1,0,0,1,1.8,4,4,1,4,12,3.0,29.52,7.1,0,14281
5056219,1,0,0,1,1.8,4,4,1,4,12,3.0,29.52,7.1,1,14282
5056222,1,0,0,1,1.8,4,4,1,4,12,3.0,29.52,7.1,1,14283
5056224,1,0,0,1,1.8,4,4,1,4,12,3.0,29.52,7.1,0,14284
5056225,1,0,0,1,1.8,4,4,1,4,12,3.0,29.52,7.1,0,14285
5056226,1,0,0,1,1.8,4,4,1,4,12,3.0,29.52,7.1,1,14286
5056227,1,0,1,0,0.405,4,4,1,1,1,2.0,34.87,13.52,1,14287
5056228,1,0,1,0,0.405,4,4,1,1,1,2.0,34.87,13.52,0,14288
5056229,1,0,1,0,0.405,4,4,1,1,1,2.0,34.87,13.52,1,14289
5056230,1,0,1,0,0.405,4,4,1,1,1,2.0,34.87,13.52,0,14290
5056231,1,0,1,0,0.405,4,4,1,1,1,2.0,34.87,13.52,0,14291
5056235,1,0,1,0,0.405,4,4,1,1,1,2.0,34.87,13.52,0,14292
5056236,1,0,1,0,0.405,4,4,1,1,1,2.0,34.87,13.52,0,14293
5056237,1,0,1,0,0.405,4,4,1,1,1,2.0,34.87,13.52,1,14294
5056238,1,0,1,0,0.405,4,4,1,1,1,2.0,34.87,13.52,0,14295
5058244,1,0,1,0,0.9,2,1,1,1,3,2.0,35.2,1.49,1,14296
5058246,1,0,1,0,0.9,2,1,1,1,3,2.0,35.2,1.49,1,14297
5058247,1,0,1,0,0.9,2,1,1,1,3,2.0,35.2,1.49,1,14298
5058248,1,0,1,0,0.9,2,1,1,1,3,2.0,35.2,1.49,1,14299
5058249,1,0,1,0,0.9,2,1,1,1,3,2.0,35.2,1.49,1,14300
5058250,1,0,1,0,0.9,2,1,1,1,3,2.0,35.2,1.49,1,14301
5058251,1,0,1,0,0.9,2,1,1,1,3,2.0,35.2,1.49,0,14302
5058252,1,0,1,0,0.9,2,1,1,1,3,2.0,35.2,1.49,0,14303
5058253,1,0,1,0,0.9,2,1,1,1,3,2.0,35.2,1.49,1,14304
5058254,0,0,1,1,1.575,4,4,1,1,3,3.0,23.47,1.16,0,14305
5058255,0,0,1,1,1.575,4,4,1,1,3,3.0,23.47,1.16,0,14306
5058256,0,0,1,1,1.575,4,4,1,1,3,3.0,23.47,1.16,0,14307
5058257,0,0,0,1,2.25,0,4,1,4,4,3.0,48.95,5.24,1,14308
5058258,0,0,0,1,2.25,0,4,1,4,4,3.0,48.95,5.24,1,14309
5058259,0,0,0,1,2.25,0,4,1,4,4,3.0,48.95,5.24,0,14310
5058260,0,0,0,1,2.25,0,4,1,4,4,3.0,48.95,5.24,1,14311
5058261,0,0,0,1,2.25,0,4,1,4,4,3.0,48.95,5.24,0,14312
5058262,0,0,0,1,2.25,0,4,1,4,4,3.0,48.95,5.24,1,14313
5058263,0,0,0,1,2.25,0,4,1,4,4,3.0,48.95,5.24,1,14314
5058264,0,0,0,1,2.25,0,4,1,4,4,3.0,48.95,5.24,0,14315
5058265,0,0,0,1,2.25,0,4,1,4,4,3.0,48.95,5.24,0,14316
5058266,0,0,0,1,2.25,0,4,1,4,4,3.0,48.95,5.24,0,14317
5058267,0,0,0,1,2.25,0,4,1,4,4,3.0,48.95,5.24,0,14318
5058268,0,0,0,1,2.25,0,4,1,4,4,3.0,48.95,5.24,0,14319
5058269,0,0,0,1,2.25,0,4,1,4,4,3.0,48.95,5.24,0,14320
5058270,1,0,1,0,1.35,4,4,1,1,9,2.0,53.72,11.75,0,14321
5058271,1,0,1,0,1.35,4,4,1,1,9,2.0,53.72,11.75,0,14322
5058272,1,0,1,0,1.35,4,4,1,1,9,2.0,53.72,11.75,0,14323
5058273,1,0,1,0,1.35,4,4,1,1,9,2.0,53.72,11.75,0,14324
5058274,1,0,1,0,3.06,0,1,1,1,12,2.0,40.81,9.41,0,14325
5058276,1,0,1,0,3.06,0,1,1,1,12,2.0,40.81,9.41,0,14326
5058280,1,0,1,0,3.06,0,1,1,1,12,2.0,40.81,9.41,0,14327
5058281,1,0,1,0,3.06,0,1,1,1,12,2.0,40.81,9.41,0,14328
5058282,1,0,1,0,3.06,0,1,1,1,12,2.0,40.81,9.41,0,14329
5058284,1,0,1,0,3.06,0,1,1,1,12,2.0,40.81,9.41,0,14330
5058285,1,0,1,0,3.06,0,1,1,1,12,2.0,40.81,9.41,0,14331
5058286,1,0,1,0,3.06,0,1,1,1,12,2.0,40.81,9.41,0,14332
5058290,1,0,1,0,2.88,0,4,4,1,13,1.0,44.33,0.32,1,14333
5058291,1,0,1,0,2.88,0,4,4,1,13,1.0,44.33,0.32,0,14334
5058292,1,0,1,0,2.88,0,4,4,1,13,1.0,44.33,0.32,0,14335
5058293,1,0,1,0,2.88,0,4,4,1,13,1.0,44.33,0.32,0,14336
5058294,1,0,1,0,2.88,0,4,4,1,13,1.0,44.33,0.32,0,14337
5058295,1,0,1,0,2.88,0,4,4,1,13,1.0,44.33,0.32,0,14338
5058296,1,1,1,0,1.62,2,1,1,1,10,2.0,48.83,4.66,0,14339
5058297,1,1,1,0,1.62,2,1,1,1,10,2.0,48.83,4.66,0,14340
5058298,1,0,1,0,1.35,1,4,3,1,12,1.0,63.41,-1000.67,1,14341
5058299,1,0,1,0,1.35,1,4,3,1,12,1.0,63.41,-1000.67,0,14342
5058300,1,0,1,0,1.35,1,4,3,1,12,1.0,63.41,-1000.67,0,14343
5058301,1,0,1,0,1.35,1,4,3,1,12,1.0,63.41,-1000.67,0,14344
5058302,1,0,1,0,1.35,1,4,3,1,12,1.0,63.41,-1000.67,0,14345
5058305,1,0,1,0,1.035,4,4,1,1,10,2.0,61.55,35.26,1,14346
5058306,1,0,1,0,1.035,4,4,1,1,10,2.0,61.55,35.26,1,14347
5112591,1,0,1,0,1.035,4,4,1,1,10,2.0,61.55,35.26,1,14348
5112592,1,0,1,0,1.035,4,4,1,1,10,2.0,61.55,35.26,1,14349
5112593,1,0,1,0,1.035,4,4,1,1,10,2.0,61.55,35.26,0,14350
5112594,1,0,1,0,1.035,4,4,1,1,10,2.0,61.55,35.26,0,14351
5112597,1,0,1,0,1.035,4,4,1,1,10,2.0,61.55,35.26,1,14352
5112598,1,0,1,0,1.035,4,4,1,1,10,2.0,61.55,35.26,0,14353
5112599,1,0,1,0,1.035,4,4,1,1,10,2.0,61.55,35.26,0,14354
5112600,1,0,1,0,1.035,4,4,1,1,10,2.0,61.55,35.26,0,14355
5112601,1,0,1,0,1.035,4,4,1,1,10,2.0,61.55,35.26,0,14356
5112602,1,0,1,0,1.035,4,4,1,1,10,2.0,61.55,35.26,1,14357
5112603,1,0,1,0,1.035,4,4,1,1,10,2.0,61.55,35.26,1,14358
5112604,1,0,1,0,1.035,4,4,1,1,10,2.0,61.55,35.26,0,14359
5112605,1,0,1,0,1.035,4,4,1,1,10,2.0,61.55,35.26,0,14360
5058307,0,1,1,0,2.025,4,4,3,1,4,1.0,27.4,1.22,1,14361
5058308,0,1,1,0,2.025,4,4,3,1,4,1.0,27.4,1.22,1,14362
5058309,0,1,1,0,2.025,4,4,3,1,4,1.0,27.4,1.22,0,14363
5058310,0,1,1,0,2.025,4,4,3,1,4,1.0,27.4,1.22,1,14364
5058315,1,0,1,0,1.35,1,1,2,1,12,1.0,56.72,-1000.67,0,14365
5058316,1,0,1,0,2.475,4,4,0,1,8,2.0,47.01,18.65,0,14366
5058317,1,0,1,0,2.475,4,4,0,1,8,2.0,47.01,18.65,1,14367
5058318,1,0,1,0,2.475,4,4,0,1,8,2.0,47.01,18.65,0,14368
5058319,1,0,1,0,2.475,4,4,0,1,8,2.0,47.01,18.65,1,14369
5058320,1,0,1,0,2.475,4,4,0,1,8,2.0,47.01,18.65,1,14370
5058321,0,1,1,0,1.8,4,4,1,1,12,2.0,29.97,3.81,0,14371
5058322,1,0,1,0,0.495,1,4,1,1,12,2.0,59.64,-1000.67,0,14372
5058323,1,0,1,0,0.495,1,4,1,1,12,2.0,59.64,-1000.67,0,14373
5058324,1,0,1,0,0.495,1,4,1,1,12,2.0,59.64,-1000.67,0,14374
5058325,1,0,1,0,0.495,1,4,1,1,12,2.0,59.64,-1000.67,0,14375
5058326,1,0,1,0,0.495,1,4,1,1,12,2.0,59.64,-1000.67,0,14376
5058327,1,0,1,0,0.99,1,4,1,1,12,2.0,58.91,-1000.67,0,14377
5058328,1,0,1,0,0.99,1,4,1,1,12,2.0,58.91,-1000.67,0,14378
5058329,1,0,1,0,0.99,1,4,1,1,12,2.0,58.91,-1000.67,0,14379
5058330,1,0,1,0,0.99,1,4,1,1,12,2.0,58.91,-1000.67,0,14380
5058331,1,0,1,0,0.99,1,4,1,1,12,2.0,58.91,-1000.67,0,14381
5058335,1,0,1,0,0.63,4,4,1,1,6,2.0,54.51,4.31,0,14382
5058336,1,0,1,0,0.63,4,4,1,1,6,2.0,54.51,4.31,1,14383
5058338,1,0,1,0,0.63,4,4,1,1,6,2.0,54.51,4.31,1,14384
5058339,1,0,1,0,0.63,4,4,1,1,6,2.0,54.51,4.31,1,14385
5058341,1,0,1,0,0.63,4,4,1,1,6,2.0,54.51,4.31,0,14386
5058342,1,0,1,0,0.63,4,4,1,1,6,2.0,54.51,4.31,0,14387
5058343,1,0,1,0,0.63,4,4,1,1,6,2.0,54.51,4.31,0,14388
5058344,1,0,1,0,0.63,4,4,1,1,6,2.0,54.51,4.31,0,14389
5058345,1,0,1,0,0.99,1,1,2,1,12,1.0,67.43,-1000.67,0,14390
5058351,1,0,1,0,0.99,1,1,2,1,12,1.0,67.43,-1000.67,0,14391
5058353,1,0,1,0,0.99,1,1,2,1,12,1.0,67.43,-1000.67,0,14392
5058355,1,0,0,0,1.35,4,4,0,1,8,2.0,27.09,5.56,0,14393
5058356,1,0,0,0,1.35,4,4,0,1,8,2.0,27.09,5.56,0,14394
5058357,1,0,0,0,1.35,4,4,0,1,8,2.0,27.09,5.56,1,14395
5058358,0,1,0,0,5.4,0,4,3,4,15,1.0,28.76,4.73,0,14396
5058359,0,1,0,0,5.4,0,4,3,4,15,1.0,28.76,4.73,0,14397
5058360,0,1,0,0,5.4,0,4,3,4,15,1.0,28.76,4.73,0,14398
5058361,0,1,0,0,5.4,0,4,3,4,15,1.0,28.76,4.73,0,14399
5058362,1,0,1,0,1.575,1,4,1,1,12,2.0,63.49,-1000.67,1,14400
5058363,1,0,1,0,1.575,1,4,1,1,12,2.0,63.49,-1000.67,0,14401
5058364,1,0,1,0,1.575,1,4,1,1,12,2.0,63.49,-1000.67,0,14402
5058365,1,0,1,0,1.08,1,4,2,1,12,1.0,58.84,-1000.67,0,14403
5058366,1,0,0,0,0.9,1,4,3,2,12,1.0,55.14,-1000.67,0,14404
5058369,1,0,1,0,1.17,4,4,1,1,12,2.0,47.86,0.97,0,14405
5058371,1,0,1,0,1.17,4,4,1,1,12,2.0,47.86,0.97,0,14406
5058372,1,0,1,0,1.17,4,4,1,1,12,2.0,47.86,0.97,0,14407
5058373,1,0,1,1,2.25,4,1,1,1,4,3.0,31.64,2.98,0,14408
5058374,1,0,1,1,2.25,4,1,1,1,4,3.0,31.64,2.98,0,14409
5058375,1,0,1,1,2.25,4,1,1,1,4,3.0,31.64,2.98,0,14410
5058376,1,0,1,1,2.25,4,1,1,1,4,3.0,31.64,2.98,0,14411
5058377,1,0,1,1,2.25,4,1,1,1,4,3.0,31.64,2.98,0,14412
5058378,1,0,0,0,1.215,0,4,1,1,8,2.0,49.39,25.07,0,14413
5058379,1,0,0,0,1.215,0,4,1,1,8,2.0,49.39,25.07,0,14414
5058380,1,0,0,0,1.215,0,4,1,1,8,2.0,49.39,25.07,0,14415
5058381,1,0,0,0,1.215,0,4,1,1,8,2.0,49.39,25.07,0,14416
5058382,1,0,0,0,1.125,4,1,3,1,3,1.0,25.84,0.39,0,14417
5058383,0,0,1,0,1.665,1,4,0,1,12,2.0,57.62,-1000.67,0,14418
5058384,0,0,1,0,1.665,1,4,0,1,12,2.0,57.62,-1000.67,0,14419
5058385,0,0,1,0,1.665,1,4,0,1,12,2.0,57.62,-1000.67,0,14420
5058386,0,0,1,0,1.665,1,4,0,1,12,2.0,57.62,-1000.67,0,14421
5058387,0,0,1,0,1.665,1,4,0,1,12,2.0,57.62,-1000.67,0,14422
5058390,1,0,1,0,0.81,0,4,0,1,12,2.0,41.98,3.65,0,14423
5058392,1,0,1,0,1.125,1,4,4,1,12,1.0,52.99,-1000.67,0,14424
5058393,0,0,1,0,1.215,1,1,1,1,12,2.0,58.66,-1000.67,0,14425
5058394,0,0,1,0,1.215,1,1,1,1,12,2.0,58.66,-1000.67,0,14426
5058395,0,0,1,0,1.215,1,1,1,1,12,2.0,58.66,-1000.67,0,14427
5058396,1,0,1,0,0.54,4,4,1,1,12,2.0,51.1,21.24,0,14428
5058397,1,0,1,0,0.54,4,4,1,1,12,2.0,51.1,21.24,0,14429
5058398,1,0,1,0,0.54,4,4,1,1,12,2.0,51.1,21.24,0,14430
5058399,1,0,1,0,0.54,4,4,1,1,12,2.0,51.1,21.24,0,14431
5058400,1,0,1,0,0.54,4,4,1,1,12,2.0,51.1,21.24,0,14432
5058401,1,0,1,0,0.54,4,4,1,1,12,2.0,51.1,21.24,0,14433
5058403,1,0,1,0,0.54,4,4,1,1,12,2.0,51.1,21.24,0,14434
5058405,0,1,1,0,2.475,4,1,1,1,10,2.0,35.19,7.15,0,14435
5058406,0,1,1,0,2.475,4,1,1,1,10,2.0,35.19,7.15,0,14436
5058407,0,1,1,0,2.475,4,1,1,1,10,2.0,35.19,7.15,0,14437
5058408,0,1,1,0,2.475,4,1,1,1,10,2.0,35.19,7.15,0,14438
5058409,0,1,1,0,2.475,4,1,1,1,10,2.0,35.19,7.15,0,14439
5058411,0,1,0,0,2.7,4,2,3,4,12,1.0,29.71,2.98,1,14440
5058412,0,1,0,0,2.7,4,2,3,4,12,1.0,29.71,2.98,0,14441
5058414,1,0,1,1,1.08,2,4,1,1,3,3.0,38.43,8.98,0,14442
5058415,1,0,1,1,1.08,2,4,1,1,3,3.0,38.43,8.98,0,14443
5058416,1,0,1,1,1.08,2,4,1,1,3,3.0,38.43,8.98,1,14444
5058418,1,0,1,1,1.08,2,4,1,1,3,3.0,38.43,8.98,0,14445
5058419,1,0,1,1,1.08,2,4,1,1,3,3.0,38.43,8.98,0,14446
5058420,1,0,1,1,1.08,2,4,1,1,3,3.0,38.43,8.98,0,14447
5058421,1,0,1,1,1.08,2,4,1,1,3,3.0,38.43,8.98,1,14448
5058422,1,0,1,1,1.08,2,4,1,1,3,3.0,38.43,8.98,0,14449
5058423,1,0,1,1,1.08,2,4,1,1,3,3.0,38.43,8.98,0,14450
5058424,1,0,1,1,1.08,2,4,1,1,3,3.0,38.43,8.98,1,14451
5058426,1,0,1,1,1.08,2,4,1,1,3,3.0,38.43,8.98,0,14452
5058428,1,1,0,1,3.15,0,1,1,1,0,3.0,39.74,6.9,0,14453
5058429,1,1,0,1,3.15,0,1,1,1,0,3.0,39.74,6.9,0,14454
5058430,1,1,0,1,3.15,0,1,1,1,0,3.0,39.74,6.9,0,14455
5058432,1,1,0,1,3.15,0,1,1,1,0,3.0,39.74,6.9,0,14456
5058433,1,1,0,1,3.15,0,1,1,1,0,3.0,39.74,6.9,0,14457
5058434,1,1,0,1,3.15,0,1,1,1,0,3.0,39.74,6.9,0,14458
5058435,1,1,1,0,1.35,0,1,1,1,15,2.0,57.32,0.31,1,14459
5058436,1,1,1,0,1.35,0,1,1,1,15,2.0,57.32,0.31,1,14460
5058437,1,1,1,0,1.35,0,1,1,1,15,2.0,57.32,0.31,1,14461
5058438,1,1,1,0,1.35,0,1,1,1,15,2.0,57.32,0.31,1,14462
5058439,1,1,1,0,1.35,0,1,1,1,15,2.0,57.32,0.31,1,14463
5058440,1,1,1,0,1.35,0,1,1,1,15,2.0,57.32,0.31,1,14464
5058441,1,1,1,3,0.9,1,4,3,0,12,4.0,64.83,-1000.67,1,14465
5058442,1,1,1,3,0.9,1,4,3,0,12,4.0,64.83,-1000.67,0,14466
5058443,1,1,1,3,0.9,1,4,3,0,12,4.0,64.83,-1000.67,1,14467
5058444,1,1,1,3,0.9,1,4,3,0,12,4.0,64.83,-1000.67,0,14468
5058445,1,1,1,3,0.9,1,4,3,0,12,4.0,64.83,-1000.67,1,14469
5058446,1,1,1,3,0.9,1,4,3,0,12,4.0,64.83,-1000.67,1,14470
5058447,1,1,1,3,0.9,1,4,3,0,12,4.0,64.83,-1000.67,1,14471
5058450,1,0,1,0,0.855,2,4,1,1,3,2.0,38.07,6.73,0,14472
5058451,1,0,1,0,1.575,4,1,1,1,10,2.0,47.58,6.65,0,14473
5058452,1,0,1,0,1.575,4,1,1,1,10,2.0,47.58,6.65,0,14474
5058453,1,0,1,0,1.575,4,1,1,1,10,2.0,47.58,6.65,0,14475
5058454,1,0,1,0,1.575,4,1,1,1,10,2.0,47.58,6.65,0,14476
5058456,1,0,1,0,1.575,4,1,1,1,10,2.0,47.58,6.65,0,14477
5058457,1,0,1,0,1.575,4,1,1,1,10,2.0,47.58,6.65,0,14478
5058458,1,0,1,0,1.575,4,1,1,1,10,2.0,47.58,6.65,0,14479
5058459,1,0,1,0,1.575,4,1,1,1,10,2.0,47.58,6.65,0,14480
5058460,1,0,1,2,2.25,0,4,0,1,8,4.0,34.21,4.98,0,14481
5058461,1,0,1,2,2.25,0,4,0,1,8,4.0,34.21,4.98,0,14482
5058462,1,0,1,2,2.25,0,4,0,1,8,4.0,34.21,4.98,0,14483
5058463,1,0,1,2,2.25,0,4,0,1,8,4.0,34.21,4.98,0,14484
5058464,1,0,1,2,2.25,0,4,0,1,8,4.0,34.21,4.98,0,14485
5058466,1,0,1,2,2.25,0,4,0,1,8,4.0,34.21,4.98,0,14486
5058467,1,0,1,2,2.25,0,4,0,1,8,4.0,34.21,4.98,0,14487
5058468,0,0,1,1,1.575,2,4,1,1,17,3.0,27.97,2.39,0,14488
5058469,0,0,1,1,1.575,2,4,1,1,17,3.0,27.97,2.39,0,14489
5058470,0,0,1,1,1.575,2,4,1,1,17,3.0,27.97,2.39,0,14490
5058471,0,0,1,1,1.575,2,4,1,1,17,3.0,27.97,2.39,0,14491
5058474,0,1,1,0,2.25,1,1,2,1,12,1.0,56.68,-1000.67,0,14492
5058475,0,1,1,0,2.25,1,1,2,1,12,1.0,56.68,-1000.67,1,14493
